Date Time,Traffic Total (Speed),Traffic Total (Speed)(RAW)
09-02-2024 15:52:05 - 15:52:10,3.32 Mbit/s,414734.9225
09-02-2024 15:52:10 - 15:52:15,3.32 Mbit/s,414734.9225
09-02-2024 15:52:15 - 15:52:20,3.32 Mbit/s,414734.9225
09-02-2024 15:52:20 - 15:52:25,3.32 Mbit/s,414734.9225
09-02-2024 15:52:25 - 15:52:30,3.32 Mbit/s,414734.9225
09-02-2024 15:52:30 - 15:52:35,3.32 Mbit/s,414734.9225
09-02-2024 15:52:35 - 15:52:40,3.32 Mbit/s,414734.9225
09-02-2024 15:52:40 - 15:52:45,3.32 Mbit/s,414734.9225
09-02-2024 15:52:45 - 15:52:50,3.88 Mbit/s,485101.5088
09-02-2024 15:52:50 - 15:52:55,3.88 Mbit/s,485242.8071
09-02-2024 15:52:55 - 15:53:00,3.88 Mbit/s,485242.8071
09-02-2024 15:53:00 - 15:53:05,3.88 Mbit/s,485242.8071
09-02-2024 15:53:05 - 15:53:10,3.88 Mbit/s,485242.8071
09-02-2024 15:53:10 - 15:53:15,3.88 Mbit/s,485242.8071
09-02-2024 15:53:15 - 15:53:20,3.88 Mbit/s,485242.8071
09-02-2024 15:53:20 - 15:53:25,3.88 Mbit/s,485242.8071
09-02-2024 15:53:25 - 15:53:30,3.88 Mbit/s,485242.8071
09-02-2024 15:53:30 - 15:53:35,3.88 Mbit/s,485242.8071
09-02-2024 15:53:35 - 15:53:40,3.88 Mbit/s,485242.8071
09-02-2024 15:53:40 - 15:53:45,3.88 Mbit/s,485242.8071
09-02-2024 15:53:45 - 15:53:50,3.27 Mbit/s,409262.8495
09-02-2024 15:53:50 - 15:53:55,3.27 Mbit/s,409110.5851
09-02-2024 15:53:55 - 15:54:00,3.27 Mbit/s,409110.5851
09-02-2024 15:54:00 - 15:54:05,3.27 Mbit/s,409110.5851
09-02-2024 15:54:05 - 15:54:10,3.27 Mbit/s,409110.5851
09-02-2024 15:54:10 - 15:54:15,3.27 Mbit/s,409110.5851
09-02-2024 15:54:15 - 15:54:20,3.27 Mbit/s,409110.5851
09-02-2024 15:54:20 - 15:54:25,3.27 Mbit/s,409110.5851
09-02-2024 15:54:25 - 15:54:30,3.27 Mbit/s,409110.5851
09-02-2024 15:54:30 - 15:54:35,3.27 Mbit/s,409110.5851
09-02-2024 15:54:35 - 15:54:40,3.27 Mbit/s,409110.5851
09-02-2024 15:54:40 - 15:54:45,3.27 Mbit/s,409110.5851
09-02-2024 15:54:45 - 15:54:50,3.17 Mbit/s,396610.95
09-02-2024 15:54:50 - 15:54:55,3.17 Mbit/s,396610.95
09-02-2024 15:54:55 - 15:55:00,3.17 Mbit/s,396610.95
09-02-2024 15:55:00 - 15:55:05,3.17 Mbit/s,396610.95
09-02-2024 15:55:05 - 15:55:10,3.17 Mbit/s,396610.95
09-02-2024 15:55:10 - 15:55:15,3.17 Mbit/s,396610.95
09-02-2024 15:55:15 - 15:55:20,3.17 Mbit/s,396610.95
09-02-2024 15:55:20 - 15:55:25,3.17 Mbit/s,396610.95
09-02-2024 15:55:25 - 15:55:30,3.17 Mbit/s,396610.95
09-02-2024 15:55:30 - 15:55:35,3.17 Mbit/s,396610.95
09-02-2024 15:55:35 - 15:55:40,3.17 Mbit/s,396610.95
09-02-2024 15:55:40 - 15:55:45,3.17 Mbit/s,396610.95
09-02-2024 15:55:45 - 15:55:50,3.45 Mbit/s,431708.7304
09-02-2024 15:55:50 - 15:55:55,3.45 Mbit/s,431779.0667
09-02-2024 15:55:55 - 15:56:00,3.45 Mbit/s,431779.0667
09-02-2024 15:56:00 - 15:56:05,3.45 Mbit/s,431779.0667
09-02-2024 15:56:05 - 15:56:10,3.45 Mbit/s,431779.0667
09-02-2024 15:56:10 - 15:56:15,3.45 Mbit/s,431779.0667
09-02-2024 15:56:15 - 15:56:20,3.45 Mbit/s,431779.0667
09-02-2024 15:56:20 - 15:56:25,3.45 Mbit/s,431779.0667
09-02-2024 15:56:25 - 15:56:30,3.45 Mbit/s,431779.0667
09-02-2024 15:56:30 - 15:56:35,3.45 Mbit/s,431779.0667
09-02-2024 15:56:35 - 15:56:40,3.45 Mbit/s,431779.0667
09-02-2024 15:56:40 - 15:56:45,3.45 Mbit/s,431779.0667
09-02-2024 15:56:45 - 15:56:50,3.20 Mbit/s,400457.6112
09-02-2024 15:56:50 - 15:56:55,3.20 Mbit/s,400394.7167
09-02-2024 15:56:55 - 15:57:00,3.20 Mbit/s,400394.7167
09-02-2024 15:57:00 - 15:57:05,3.20 Mbit/s,400394.7167
09-02-2024 15:57:05 - 15:57:10,3.20 Mbit/s,400394.7167
09-02-2024 15:57:10 - 15:57:15,3.20 Mbit/s,400394.7167
09-02-2024 15:57:15 - 15:57:20,3.20 Mbit/s,400394.7167
09-02-2024 15:57:20 - 15:57:25,3.20 Mbit/s,400394.7167
09-02-2024 15:57:25 - 15:57:30,3.20 Mbit/s,400394.7167
09-02-2024 15:57:30 - 15:57:35,3.20 Mbit/s,400394.7167
09-02-2024 15:57:35 - 15:57:40,3.20 Mbit/s,400394.7167
09-02-2024 15:57:40 - 15:57:45,3.20 Mbit/s,400394.7167
09-02-2024 15:57:45 - 15:57:50,3.18 Mbit/s,397874.0505
09-02-2024 15:57:50 - 15:57:55,3.18 Mbit/s,397863.9273
09-02-2024 15:57:55 - 15:58:00,3.18 Mbit/s,397863.9273
09-02-2024 15:58:00 - 15:58:05,3.18 Mbit/s,397863.9273
09-02-2024 15:58:05 - 15:58:10,3.18 Mbit/s,397863.9273
09-02-2024 15:58:10 - 15:58:15,3.18 Mbit/s,397863.9273
09-02-2024 15:58:15 - 15:58:20,3.18 Mbit/s,397863.9273
09-02-2024 15:58:20 - 15:58:25,3.18 Mbit/s,397863.9273
09-02-2024 15:58:25 - 15:58:30,3.18 Mbit/s,397863.9273
09-02-2024 15:58:30 - 15:58:35,3.18 Mbit/s,397863.9273
09-02-2024 15:58:35 - 15:58:40,3.18 Mbit/s,397863.9273
09-02-2024 15:58:40 - 15:58:45,3.18 Mbit/s,397863.9273
09-02-2024 15:58:45 - 15:58:50,3.46 Mbit/s,432945.3221
09-02-2024 15:58:50 - 15:58:55,3.46 Mbit/s,433015.7667
09-02-2024 15:58:55 - 15:59:00,3.46 Mbit/s,433015.7667
09-02-2024 15:59:00 - 15:59:05,3.46 Mbit/s,433015.7667
09-02-2024 15:59:05 - 15:59:10,3.46 Mbit/s,433015.7667
09-02-2024 15:59:10 - 15:59:15,3.46 Mbit/s,433015.7667
09-02-2024 15:59:15 - 15:59:20,3.46 Mbit/s,433015.7667
09-02-2024 15:59:20 - 15:59:25,3.46 Mbit/s,433015.7667
09-02-2024 15:59:25 - 15:59:30,3.46 Mbit/s,433015.7667
09-02-2024 15:59:30 - 15:59:35,3.46 Mbit/s,433015.7667
09-02-2024 15:59:35 - 15:59:40,3.46 Mbit/s,433015.7667
09-02-2024 15:59:40 - 15:59:45,3.46 Mbit/s,433015.7667
09-02-2024 15:59:45 - 15:59:50,3.46 Mbit/s,433015.7667
